GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No vehicle available,Margin of Error; Total: - No vehicle available,Estimate; Total: - 1 vehicle available,Margin of Error; Total: - 1 vehicle available,Estimate; Total: - 2 vehicles available,Margin of Error; Total: - 2 vehicles available,Estimate; Total: - 3 vehicles available,Margin of Error; Total: - 3 vehicles available,Estimate; Total: - 4 or more vehicles available,Margin of Error; Total: - 4 or more vehicles available,Estimate; Total: - 1-person household:,Margin of Error; Total: - 1-person household:,Estimate; Total: - 1-person household: - No vehicle available,Margin of Error; Total: - 1-person household: - No vehicle available,Estimate; Total: - 1-person household: - 1 vehicle available,Margin of Error; Total: - 1-person household: - 1 vehicle available,Estimate; Total: - 1-person household: - 2 vehicles available,Margin of Error; Total: - 1-person household: - 2 vehicles available,Estimate; Total: - 1-person household: - 3 vehicles available,Margin of Error; Total: - 1-person household: - 3 vehicles available,Estimate; Total: - 1-person household: - 4 or more vehicles available,Margin of Error; Total: - 1-person household: - 4 or more vehicles available,Estimate; Total: - 2-person household:,Margin of Error; Total: - 2-person household:,Estimate; Total: - 2-person household: - No vehicle available,Margin of Error; Total: - 2-person household: - No vehicle available,Estimate; Total: - 2-person household: - 1 vehicle available,Margin of Error; Total: - 2-person household: - 1 vehicle available,Estimate; Total: - 2-person household: - 2 vehicles available,Margin of Error; Total: - 2-person household: - 2 vehicles available,Estimate; Total: - 2-person household: - 3 vehicles available,Margin of Error; Total: - 2-person household: - 3 vehicles available,Estimate; Total: - 2-person household: - 4 or more vehicles available,Margin of Error; Total: - 2-person household: - 4 or more vehicles available,Estimate; Total: - 3-person household:,Margin of Error; Total: - 3-person household:,Estimate; Total: - 3-person household: - No vehicle available,Margin of Error; Total: - 3-person household: - No vehicle available,Estimate; Total: - 3-person household: - 1 vehicle available,Margin of Error; Total: - 3-person household: - 1 vehicle available,Estimate; Total: - 3-person household: - 2 vehicles available,Margin of Error; Total: - 3-person household: - 2 vehicles available,Estimate; Total: - 3-person household: - 3 vehicles available,Margin of Error; Total: - 3-person household: - 3 vehicles available,Estimate; Total: - 3-person household: - 4 or more vehicles available,Margin of Error; Total: - 3-person household: - 4 or more vehicles available,Estimate; Total: - 4-or-more-person household:,Margin of Error; Total: - 4-or-more-person household:,Estimate; Total: - 4-or-more-person household: - No vehicle available,Margin of Error; Total: - 4-or-more-person household: - No vehicle available,Estimate; Total: - 4-or-more-person household: - 1 vehicle available,Margin of Error; Total: - 4-or-more-person household: - 1 vehicle available,Estimate; Total: - 4-or-more-person household: - 2 vehicles available,Margin of Error; Total: - 4-or-more-person household: - 2 vehicles available,Estimate; Total: - 4-or-more-person household: - 3 vehicles available,Margin of Error; Total: - 4-or-more-person household: - 3 vehicles available,Estimate; Total: - 4-or-more-person household: - 4 or more vehicles available,Margin of Error; Total: - 4-or-more-person household: - 4 or more vehicles available
04000E2US54,54,West Virginia -- In micropolitan statistical area -- not in principal city,97378,950,7557,618,32677,1001,38103,1068,13818,700,5223,406,26532,871,4477,473,16865,742,4389,336,605,208,196,80,37003,1018,1933,318,8967,561,19121,824,5478,412,1504,239,16127,812,687,182,3707,384,6564,515,3979,386,1190,210,17716,649,460,155,3138,362,8029,635,3756,424,2333,259
04000E2US55,55,Wisconsin -- In micropolitan statistical area -- not in principal city,218732,1041,8332,491,56477,955,91026,1123,42763,816,20134,455,55047,1070,5581,396,35721,893,10680,359,2276,217,789,108,89595,869,1626,210,13642,613,50722,762,17882,540,5723,221,29786,785,487,102,3762,358,10734,526,10290,419,4513,309,44304,681,638,83,3352,261,18890,612,12315,433,9109,377
04000E2US56,56,Wyoming -- In micropolitan statistical area -- not in principal city,40303,719,905,170,8091,668,15080,698,9521,555,6706,513,10033,720,561,149,5195,536,2864,363,910,198,503,147,15641,725,166,77,1696,287,7276,652,4048,432,2455,300,5932,509,71,44,646,197,1763,279,2054,291,1398,256,8697,502,107,55,554,128,3177,343,2509,250,2350,354
04000E2US72,72,Puerto Rico -- In micropolitan statistical area -- not in principal city,32733,813,4677,459,14309,780,10212,748,2530,411,1005,262,8393,598,2692,290,4795,507,818,230,30,38,58,50,10146,603,1141,241,4799,458,3598,442,471,157,137,85,6790,605,444,122,2700,363,2410,377,942,268,294,145,7404,482,400,145,2015,325,3386,407,1087,231,516,180
04000G0US01,01,Alabama -- Not in metropolitan or micropolitan statistical area,173329,1439,13772,768,56227,1422,59526,1353,28493,964,15311,689,53795,1247,9055,640,32085,1219,9958,523,1926,265,771,178,63580,1391,2717,296,13457,791,29466,1038,12946,552,4994,450,25853,937,1038,215,5769,469,8981,687,6579,486,3486,335,30101,1002,962,182,4916,518,11121,668,7042,531,6060,416
04000G0US02,02,Alaska -- Not in metropolitan or micropolitan statistical area,61972,574,13442,413,19259,589,18950,660,7187,426,3134,264,16636,550,4584,250,8432,461,2559,278,766,167,295,97,20234,588,2750,187,5131,361,8522,460,2735,268,1096,158,8586,486,1480,97,2301,233,2799,303,1470,210,536,106,16516,406,4628,172,3395,192,5070,335,2216,252,1207,177
04000G0US04,04,Arizona -- Not in metropolitan or micropolitan statistical area,31692,746,2910,297,11733,623,10306,613,4297,349,2446,222,8897,531,1816,231,4761,416,1773,293,358,95,189,86,11446,498,592,143,3875,451,4406,480,1672,301,901,166,3988,333,195,50,1215,191,1409,176,838,195,331,76,7361,435,307,77,1882,181,2718,281,1429,163,1025,144
04000G0US05,05,Arkansas -- Not in metropolitan or micropolitan statistical area,215250,1555,14966,734,71252,1566,80860,1535,33775,1084,14397,612,63669,1258,9867,552,39254,1106,12249,707,1790,216,509,134,80771,1289,2671,315,17817,791,40703,1014,14926,672,4654,361,30489,1147,1244,241,7097,555,11495,663,7666,580,2987,259,40321,1137,1184,196,7084,578,16413,726,9393,552,6247,425
04000G0US06,06,California -- Not in metropolitan or micropolitan statistical area,107256,1158,5781,493,31305,1110,38972,1148,20074,920,11124,625,32258,1122,3840,374,18955,934,7075,485,1654,244,734,171,43259,1024,1302,217,7870,628,20332,741,9639,600,4116,347,12971,746,471,140,2012,318,4675,459,3720,408,2093,302,18768,687,168,73,2468,376,6890,471,5061,503,4181,375
04000G0US08,08,Colorado -- Not in metropolitan or micropolitan statistical area,123030,1407,6453,554,35202,1035,45870,979,22868,873,12637,654,36619,1093,4111,403,21143,841,8273,544,2301,288,791,145,50348,1067,1294,241,8475,560,24140,804,11305,525,5134,377,15123,728,515,161,2769,295,5202,472,4225,413,2412,285,20940,749,533,148,2815,270,8255,446,5037,456,4300,377
04000G0US12,12,Florida -- Not in metropolitan or micropolitan statistical area,119495,1478,8729,617,41741,1366,46129,1293,16553,754,6343,534,33561,1265,4969,486,20978,960,6204,524,962,206,448,146,45481,1278,1960,320,11977,834,23310,944,6287,553,1947,269,17799,944,842,235,4657,570,6926,620,4089,359,1285,297,22654,898,958,246,4129,436,9689,562,5215,474,2663,335
04000G0US13,13,Georgia -- Not in metropolitan or micropolitan statistical area,290429,2165,22743,1018,93690,1875,103207,2228,47306,1162,23483,1073,79639,1490,13412,651,47697,1237,14301,756,2969,308,1260,269,109151,1481,4882,453,24158,1056,52127,1362,20334,703,7650,599,45483,1426,2203,297,10925,797,16315,885,11011,686,5029,494,56156,1264,2246,345,10910,730,20464,958,12992,714,9544,665
04000G0US16,16,Idaho -- Not in metropolitan or micropolitan statistical area,55058,744,2390,237,13680,534,21019,680,11537,571,6432,434,15923,557,1611,196,8597,450,4184,330,1010,177,521,144,22685,601,452,100,3096,292,11169,495,5408,369,2560,227,5944,364,126,64,1070,193,1875,264,1809,203,1064,181,10506,446,201,77,917,141,3791,320,3310,311,2287,253
04000G0US17,17,Illinois -- Not in metropolitan or micropolitan statistical area,244224,1421,15278,678,75216,1175,96119,1210,40111,949,17500,565,73165,1141,10793,547,46336,973,13001,580,2419,235,616,120,92769,1127,2128,203,17240,704,51522,913,17198,626,4681,274,33579,965,1143,206,5904,375,12839,589,9306,471,4387,316,44711,797,1214,204,5736,355,18757,602,11188,461,7816,397
04000G0US18,18,Indiana -- Not in metropolitan or micropolitan statistical area,179119,1294,11749,519,48976,1041,66201,1246,33855,930,18338,680,46407,1163,5792,436,28866,880,8772,443,2096,297,881,180,67220,1063,2170,265,11861,638,33844,794,14128,543,5217,395,25792,915,844,161,4158,375,8558,598,7452,519,4780,324,39700,764,2943,242,4091,373,15027,643,10179,646,7460,479
04000G0US19,19,Iowa -- Not in metropolitan or micropolitan statistical area,304564,1827,15237,565,80832,1109,115967,1252,59303,1177,33225,821,89634,1258,10294,468,53562,1082,19710,706,4173,289,1895,211,119379,1235,2498,251,16845,660,61310,916,27446,744,11280,447,36075,938,1097,214,4849,338,12089,516,11399,553,6641,394,59476,830,1348,195,5576,437,22858,618,16285,599,13409,426
04000G0US20,20,Kansas -- Not in metropolitan or micropolitan statistical area,161384,1217,7341,476,44790,1060,59484,1036,30789,756,18980,653,49136,940,5303,362,28397,819,11408,448,2800,246,1228,150,62301,805,1304,209,9752,560,29262,705,14444,502,7539,385,19649,680,308,99,3129,286,7412,430,5403,332,3397,259,30298,694,426,131,3512,311,11402,422,8142,419,6816,374
04000G0US21,21,Kentucky -- Not in metropolitan or micropolitan statistical area,375238,1928,32044,1136,118710,1770,135213,1952,60606,1527,28665,1047,104323,1724,19864,763,60979,1468,18695,939,3662,327,1123,188,134741,1736,6655,553,31924,1133,63275,1323,24301,826,8586,553,61893,1539,2854,357,13459,734,23219,1082,15185,674,7176,477,74281,1539,2671,348,12348,801,30024,1143,17458,822,11780,722
04000G0US22,22,Louisiana -- Not in metropolitan or micropolitan statistical area,119410,1146,11320,693,41871,1220,44031,1165,15887,755,6301,455,36325,966,6616,445,22647,821,6292,568,558,118,212,109,40860,939,2633,359,10011,616,20768,779,5936,422,1512,209,18360,866,822,160,4136,377,7369,538,4303,416,1730,262,23865,832,1249,215,5077,525,9602,593,5090,420,2847,319
04000G0US23,23,Maine -- Not in metropolitan or micropolitan statistical area,177954,1105,12489,671,61339,1070,69679,1167,25029,776,9418,499,53075,1202,8586,603,35633,1011,7076,423,1291,202,489,100,73718,1142,2460,317,16984,707,40305,930,11031,489,2938,251,23810,796,687,146,4687,441,10188,519,6235,417,2013,211,27351,692,756,148,4035,325,12110,506,6472,440,3978,322
04000G0US24,24,Maryland -- Not in metropolitan or micropolitan statistical area,31466,571,2448,259,8970,513,11343,544,5676,415,3029,301,8238,503,1458,214,4990,385,1461,222,184,68,145,72,12458,444,639,149,2523,319,6001,409,2412,234,883,162,4412,324,101,53,817,165,1441,226,1454,233,599,144,6358,379,250,95,640,156,2440,254,1626,209,1402,227
04000G0US25,25,Massachusetts -- Not in metropolitan or micropolitan statistical area,3761,267,359,153,1302,205,1445,174,503,97,152,61,1122,187,228,128,700,162,172,63,19,14,3,6,1353,169,92,73,307,86,769,131,130,46,55,34,553,120,0,19,136,68,189,73,182,69,46,44,733,146,39,42,159,79,315,95,172,67,48,28
04000G0US26,26,Michigan -- Not in metropolitan or micropolitan statistical area,280505,1504,18000,614,95015,1144,111933,1087,39570,760,15987,435,83624,1109,11781,491,54460,873,14145,500,2424,193,814,129,116553,1177,3366,282,26961,636,64371,929,17143,448,4712,255,34344,827,1005,129,6785,408,13862,505,9206,416,3486,211,45984,819,1848,206,6809,337,19555,563,10797,473,6975,340
04000G0US27,27,Minnesota -- Not in metropolitan or micropolitan statistical area,212985,1740,11683,482,58134,999,80852,1097,40268,743,22048,497,63091,1057,8621,443,37681,897,12419,415,3029,190,1341,134,84620,1040,1761,173,12779,429,44201,688,18386,460,7493,274,25346,674,589,108,3661,274,8682,375,7632,349,4782,251,39928,508,712,103,4013,341,15550,474,11221,363,8432,280
04000G0US28,28,Mississippi -- Not in metropolitan or micropolitan statistical area,237061,1830,18251,1030,77230,1641,83133,1520,39466,1117,18981,810,67808,1695,11114,737,40109,1243,13276,740,2328,351,981,220,80617,1531,3955,423,17870,879,37355,1358,15762,780,5675,486,36474,1158,1491,279,8762,583,12899,796,9471,574,3851,417,52162,1287,1691,262,10489,637,19603,901,11905,787,8474,515
04000G0US29,29,Missouri -- Not in metropolitan or micropolitan statistical area,326222,2070,20648,739,98601,1628,122000,1509,56608,1146,28365,820,91356,1779,13054,631,55263,1338,18369,673,3586,383,1084,185,127603,1320,3825,415,24687,848,64128,1092,25436,756,9527,512,43962,1163,1598,265,8965,558,15669,651,11635,733,6095,402,63301,1208,2171,283,9686,513,23834,960,15951,671,11659,602
04000G0US30,30,Montana -- Not in metropolitan or micropolitan statistical area,142688,1410,6918,402,38542,960,49806,1046,29067,950,18355,692,43743,1153,4617,358,23938,893,10791,512,2939,322,1458,190,56466,1207,1184,199,8532,474,24687,873,14164,586,7899,410,17266,702,384,82,2864,297,5632,400,5179,381,3207,313,25213,774,733,160,3208,323,8696,533,6785,445,5791,390
04000G0US31,31,Nebraska -- Not in metropolitan or micropolitan statistical area,143199,1030,6533,436,35848,938,51362,908,30065,627,19391,617,43963,918,4927,391,24179,779,10881,459,2847,233,1129,143,55680,823,792,158,7093,410,25578,620,14715,441,7502,331,16155,592,403,96,2046,243,5189,356,4968,326,3549,254,27401,512,411,105,2530,296,9714,406,7535,376,7211,335
04000G0US32,32,Nevada -- Not in metropolitan or micropolitan statistical area,11827,362,649,153,2865,274,4112,398,2730,313,1471,255,3787,357,423,125,1825,195,906,175,441,162,192,94,4043,344,79,57,506,150,1885,252,1060,187,513,149,1525,243,40,58,272,102,361,105,553,163,299,147,2472,254,107,73,262,129,960,206,676,179,467,127
04000G0US33,33,New Hampshire -- Not in metropolitan or micropolitan statistical area,21203,654,1020,229,6544,532,8964,598,3257,382,1418,265,5564,494,801,214,3718,435,824,242,150,86,71,69,9483,517,119,81,1997,330,5466,464,1356,228,545,167,3026,353,51,54,503,157,1376,244,819,192,277,96,3130,349,49,42,326,153,1298,230,932,212,525,143
04000G0US35,35,New Mexico -- Not in metropolitan or micropolitan statistical area,27027,658,2035,270,9464,480,9025,533,4222,394,2281,259,10674,423,1578,242,5954,369,2427,301,551,149,164,77,10293,484,260,98,2465,352,4541,342,2194,266,833,174,2955,362,83,59,616,164,1011,194,785,155,460,108,3105,305,114,79,429,113,1046,203,692,153,824,172
04000G0US36,36,New York -- Not in metropolitan or micropolitan statistical area,152098,1065,12502,558,52936,1037,57708,836,20537,592,8415,447,45154,1072,7640,439,29932,839,6406,420,909,165,267,73,57648,993,3028,341,14505,636,30567,793,7379,358,2169,256,21375,667,884,185,3957,334,8626,425,6075,390,1833,203,27921,786,950,181,4542,412,12109,520,6174,374,4146,349
04000G0US37,37,North Carolina -- Not in metropolitan or micropolitan statistical area,253369,1849,18798,843,78459,1651,88284,1897,43857,1287,23971,831,75877,1469,12073,593,43840,1369,15723,884,3258,350,983,208,95978,1661,3661,452,19561,887,44596,1233,19603,794,8557,522,36693,1277,1622,265,7263,599,12736,714,9492,732,5580,488,44821,1173,1442,296,7795,646,15229,819,11504,701,8851,633
04000G0US38,38,North Dakota -- Not in metropolitan or micropolitan statistical area,82713,1106,3619,290,20912,652,28935,708,16419,488,12828,380,25710,753,2620,272,13945,557,6312,364,1840,182,993,119,32867,636,604,116,4100,343,14702,506,8208,347,5253,285,9069,441,182,79,1180,166,2724,232,2475,214,2508,186,15067,496,213,48,1687,167,5197,327,3896,264,4074,267
04000G0US39,39,Ohio -- Not in metropolitan or micropolitan statistical area,172573,1045,14376,658,45931,1059,63154,1165,31936,930,17176,695,44672,915,7304,529,26105,810,8658,519,1808,239,797,190,63893,1116,2698,259,11011,570,32360,898,13383,626,4441,396,24120,707,1097,187,4082,371,8008,526,6866,464,4067,336,39888,742,3277,276,4733,435,14128,584,9879,582,7871,529
04000G0US40,40,Oklahoma -- Not in metropolitan or micropolitan statistical area,205533,1141,11369,394,64438,924,76383,963,35272,741,18071,591,56828,814,7113,355,34460,698,11693,467,2596,242,966,140,76977,929,2292,195,15239,385,37210,645,15433,468,6803,301,28293,610,929,124,6323,328,10525,477,7080,338,3436,241,43435,652,1035,156,8416,422,16955,460,10163,402,6866,355
04000G0US41,41,Oregon -- Not in metropolitan or micropolitan statistical area,40279,583,2279,284,11072,504,15426,543,7715,464,3787,299,12065,609,1640,250,6678,472,2847,312,639,135,261,74,16938,556,348,128,2840,238,8102,458,4147,342,1501,197,4533,387,137,68,738,168,1629,227,1299,178,730,135,6743,314,154,75,816,164,2848,266,1630,227,1295,206
04000G0US42,42,Pennsylvania -- Not in metropolitan or micropolitan statistical area,149415,901,9982,444,46183,986,57881,829,24046,605,11323,333,41897,784,6489,372,26938,632,6890,379,1176,144,404,80,58541,627,1645,192,12101,499,32057,615,9665,385,3073,203,21501,638,693,126,3600,281,7937,389,6410,338,2861,208,27476,561,1155,190,3544,277,10997,394,6795,367,4985,281
04000G0US45,45,South Carolina -- Not in metropolitan or micropolitan statistical area,117181,1115,11668,703,38674,1272,40321,1251,17787,983,8731,654,35569,912,6913,538,20214,857,6338,570,1534,298,570,168,40608,927,2153,300,9149,636,19305,740,7351,549,2650,347,18705,606,1240,262,4864,509,6536,543,4188,527,1877,273,22299,731,1362,274,4447,522,8142,509,4714,383,3634,406
04000G0US46,46,South Dakota -- Not in metropolitan or micropolitan statistical area,82221,883,4633,307,21447,673,28384,675,15973,596,11784,456,24235,609,2661,242,12684,452,6129,332,1856,175,905,128,30651,604,850,134,4008,307,13809,517,7493,343,4491,268,9894,465,365,68,1906,198,2909,230,2548,262,2166,218,17441,410,757,96,2849,223,5537,272,4076,282,4222,298
04000G0US47,47,Tennessee -- Not in metropolitan or micropolitan statistical area,243066,1759,15981,772,73737,1505,89813,1689,41893,1211,21642,849,67085,1423,10528,625,40173,1202,13062,707,2353,283,969,191,91110,1485,2949,343,18897,892,44504,1044,18144,857,6616,458,38080,1253,1379,209,8081,551,13942,947,9512,624,5166,439,46791,1055,1125,220,6586,498,18305,884,11884,566,8891,536
04000G0US48,48,Texas -- Not in metropolitan or micropolitan statistical area,492967,2764,25923,1317,156115,2196,196043,2427,81336,1622,33550,1081,132364,2169,16593,1031,85256,1738,24808,971,3994,356,1713,305,185064,2058,5418,476,36875,1161,99162,1802,33706,1012,9903,613,69311,1758,1801,285,15982,941,26830,865,18095,769,6603,554,106228,1639,2111,324,18002,800,45243,1108,25541,934,15331,695
04000G0US49,49,Utah -- Not in metropolitan or micropolitan statistical area,46736,665,1392,160,10859,544,17763,620,10705,497,6017,385,9909,456,943,152,5740,315,2474,257,505,105,247,70,17037,541,265,72,2586,295,8199,448,4221,296,1766,186,6041,325,75,34,935,145,2315,281,1727,178,989,151,13749,443,109,46,1598,280,4775,340,4252,318,3015,288
04000G0US50,50,Vermont -- Not in metropolitan or micropolitan statistical area,67753,653,4312,305,23875,631,26566,637,9283,420,3717,271,20870,620,3344,305,13981,490,2800,269,554,139,191,62,26213,562,673,132,6175,383,14670,473,3562,238,1133,157,9328,494,112,45,2331,310,3888,314,2306,215,691,112,11342,424,183,54,1388,186,5208,297,2861,238,1702,210
04000G0US51,51,Virginia -- Not in metropolitan or micropolitan statistical area,308585,2109,21583,1037,84943,1851,108137,1957,60451,1474,33471,1070,89044,1851,13737,800,49501,1616,19145,931,5133,459,1528,301,118995,1928,4557,485,19345,841,54832,1608,28064,994,12197,709,45644,1381,1375,232,8108,566,15638,903,12868,712,7655,574,54902,1353,1914,305,7989,598,18522,919,14386,826,12091,634
04000G0US53,53,Washington -- Not in metropolitan or micropolitan statistical area,66031,905,3081,305,18791,792,25202,756,12543,528,6414,420,18851,709,2353,272,11224,607,4007,384,888,154,379,94,29319,799,455,104,4990,426,14420,668,6651,378,2803,287,7463,510,168,66,1378,251,2622,300,2115,313,1180,182,10398,514,105,45,1199,215,4153,325,2889,313,2052,246
04000G0US54,54,West Virginia -- Not in metropolitan or micropolitan statistical area,161803,1152,14270,693,52500,1170,59177,1358,24895,895,10961,678,45328,1406,9113,588,27085,1195,7214,452,1230,186,686,167,62879,1351,3167,354,14271,738,31136,1065,10996,660,3309,332,25106,920,918,205,5396,500,9389,553,6651,488,2752,328,28490,832,1072,214,5748,504,11438,651,6018,430,4214,372
04000G0US55,55,Wisconsin -- Not in metropolitan or micropolitan statistical area,305480,3338,17129,642,87445,1482,121348,1684,54216,986,25342,560,88580,1501,11167,540,55716,1078,17005,487,3270,179,1422,137,125432,1415,2710,239,21023,640,69013,1062,24695,515,7991,251,38124,977,1009,160,5861,426,14153,554,11526,507,5575,260,53344,829,2243,179,4845,307,21177,519,14725,400,10354,312
04000G0US56,56,Wyoming -- Not in metropolitan or micropolitan statistical area,64143,833,2118,328,15544,668,23095,725,14878,763,8508,549,18204,792,1593,296,10025,644,4641,447,1371,254,574,153,26089,786,361,145,3467,357,11353,635,7428,519,3480,362,8066,534,59,48,918,158,2890,353,2740,345,1459,255,11784,574,105,54,1134,227,4211,411,3339,355,2995,292
04000G0US72,72,Puerto Rico -- Not in metropolitan or micropolitan statistical area,8022,391,1545,262,3461,341,2199,336,492,151,325,115,2286,290,965,210,1085,186,209,99,12,20,15,24,2774,270,332,112,1264,219,1006,203,85,52,87,57,1365,243,92,58,518,151,535,173,207,116,13,15,1597,240,156,96,594,173,449,135,188,81,210,93
04000H0US01,01,Alabama -- Not in metropolitan statistical area,440415,2410,30446,1173,142756,2242,154675,1924,74757,1694,37781,1102,131424,2171,19400,954,80323,1964,24920,966,4906,478,1875,262,159962,1988,6302,484,34417,1139,75218,1513,32067,970,11958,642,67456,1665,2445,356,14936,821,24134,1111,17768,1043,8173,568,81573,1748,2299,332,13080,869,30403,1163,20016,916,15775,750
04000H0US02,02,Alaska -- Not in metropolitan statistical area,79515,648,14981,450,25333,732,25458,763,9785,465,3958,317,21367,628,5635,281,11514,532,3054,293,860,176,304,96,26569,725,3050,201,6940,397,11592,536,3737,315,1250,181,11118,525,1563,105,2835,251,3991,343,2057,253,672,124,20461,461,4733,180,4044,226,6821,400,3131,295,1732,221
04000H0US04,04,Arizona -- Not in metropolitan statistical area,114072,1201,8971,411,39875,1155,39357,1126,17002,885,8867,558,29479,1033,4744,348,17439,884,5531,525,1088,197,677,189,40648,904,1914,222,11799,739,17767,732,6512,478,2656,326,15358,700,933,176,4400,373,5500,456,3139,375,1386,239,28587,754,1380,151,6237,377,10559,621,6263,496,4148,366
04000H0US05,05,Arkansas -- Not in metropolitan statistical area,447197,2370,29989,1095,149224,2484,168805,2375,69053,1699,30126,962,129924,2139,19157,828,81657,1841,24306,988,3837,386,967,188,165531,2098,5670,508,37828,1254,84803,1829,28846,971,8384,472,65858,1892,2570,352,15257,839,24845,1122,16820,887,6366,450,85884,1682,2592,328,14482,940,34851,1130,19550,797,14409,651
04000H0US06,06,California -- Not in metropolitan statistical area,327220,2063,19885,1077,100678,1862,120331,1907,57359,1614,28967,1002,98693,2134,13350,951,59846,1641,19615,928,4026,411,1856,310,125640,2022,3891,410,24335,1231,61538,1337,25868,1118,10008,510,44375,1481,1582,244,8845,662,15767,854,12249,733,5932,522,58512,1450,1062,208,7652,702,23411,958,15216,880,11171,597
04000H0US08,08,Colorado -- Not in metropolitan statistical area,267507,2130,12378,816,75608,1886,104183,1608,49471,1477,25867,1171,75850,1741,7794,625,46022,1600,16465,830,3998,352,1571,253,106419,1714,2737,330,17189,855,53457,1312,23479,864,9557,661,35209,1275,977,235,6234,520,13571,843,9421,683,5006,442,50029,1045,870,201,6163,494,20690,856,12573,699,9733,644
04000H0US09,09,Connecticut -- Not in metropolitan statistical area,74605,786,4072,423,21433,788,30171,863,12715,666,6214,425,19883,717,2770,351,13773,593,2706,315,476,148,158,62,28652,905,836,191,5218,439,16307,602,4863,391,1428,245,11139,565,233,121,1334,265,4328,360,3792,407,1452,227,14931,596,233,99,1108,217,6830,463,3584,389,3176,328
04000H0US12,12,Florida -- Not in metropolitan statistical area,247259,2073,17718,833,94665,1991,91440,1827,31337,1017,12099,822,71884,1641,10512,659,47306,1307,11157,703,1898,274,1011,200,93487,1777,3891,473,28381,1154,46616,1309,11447,827,3152,333,35555,1276,1625,327,9430,777,14518,877,7523,515,2459,407,46333,1296,1690,332,9548,755,19149,876,10469,682,5477,560
04000H0US13,13,Georgia -- Not in metropolitan statistical area,648186,3093,51847,1530,212516,3083,231884,3307,103637,1825,48302,1508,174585,2597,29335,1201,105903,2207,31146,1241,5898,496,2303,283,231877,2280,11640,765,53841,1792,111032,2120,41456,1015,13908,806,105102,2247,5435,537,26923,1148,36923,1478,25182,1033,10639,755,136622,2046,5437,586,25849,1022,52783,1453,31101,1017,21452,972
