GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
04000A0US45,45,South Carolina -- In metropolitan or micropolitan statistical area,1754126,5437,1160502,6093,831950,6930,593624,4076,7.9,0.1,5.0,0.1,1.7,0.1,14.6,0.3,5.6,0.2,3.1,0.1,1.3,0.1,10.8,0.3,11.2,0.2,8.2,0.2,4.9,0.2,17.7,0.3,11.1,0.2,9.7,0.2,7.4,0.2,14.2,0.4,14.3,0.2,13.9,0.2,12.7,0.3,15.1,0.3,18.4,0.2,19.8,0.3,21.0,0.3,14.8,0.3,12.0,0.2,14.6,0.3,17.6,0.3,6.3,0.3,11.8,0.2,15.3,0.3,19.6,0.3,4.4,0.2,4.0,0.1,5.4,0.2,7.1,0.2,1.2,0.1,3.7,0.1,5.0,0.1,6.7,0.2,1.1,0.1,49985,266,61886,414,76252,520,29698,328,68061,361,80239,511,95366,652,41899,472,34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X)
04000A0US46,46,South Dakota -- In metropolitan or micropolitan statistical area,257237,1306,161766,1622,128213,1657,95471,1593,5.3,0.4,3.0,0.3,1.0,0.2,10.1,0.8,4.7,0.3,2.1,0.3,0.8,0.1,9.6,0.6,9.4,0.4,5.4,0.4,2.9,0.3,16.8,0.8,10.7,0.4,7.6,0.3,5.3,0.3,16.5,0.9,14.6,0.5,12.6,0.6,10.8,0.6,18.4,0.9,19.4,0.5,20.8,0.7,21.4,0.8,16.1,0.8,14.6,0.5,18.8,0.7,21.9,0.8,6.2,0.6,13.4,0.4,18.5,0.6,22.2,0.7,4.0,0.3,4.0,0.2,5.6,0.4,6.8,0.5,1.2,0.3,4.1,0.3,5.6,0.4,6.9,0.5,1.1,0.2,56086,712,73181,1018,83184,915,32860,746,73243,953,89007,1519,100749,1755,43766,1212,27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X)
04000A0US47,47,Tennessee -- In metropolitan or micropolitan statistical area,2304128,5647,1522273,6538,1109863,7332,781855,4644,7.6,0.1,4.9,0.1,1.6,0.1,14.0,0.3,5.6,0.1,3.2,0.1,1.5,0.1,10.5,0.2,11.4,0.2,8.3,0.2,5.3,0.2,18.1,0.3,11.0,0.1,9.5,0.2,7.7,0.2,14.0,0.3,14.4,0.1,13.7,0.2,12.5,0.2,15.7,0.3,18.6,0.2,20.1,0.2,21.4,0.2,14.7,0.3,11.7,0.1,14.2,0.2,16.9,0.2,6.0,0.2,11.6,0.1,14.8,0.2,18.7,0.3,4.5,0.1,4.1,0.1,5.6,0.1,7.2,0.2,1.2,0.1,4.1,0.1,5.5,0.1,7.2,0.2,1.3,0.1,50121,204,61844,362,75053,436,30056,259,70177,371,82990,529,97542,679,42760,399,33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.6,(X)
04000A0US48,48,Texas -- In metropolitan or micropolitan statistical area,8937452,16721,6215966,18726,4488035,21794,2721486,10338,6.6,0.1,4.5,0.1,1.7,0.1,12.9,0.2,4.5,0.1,3.1,0.1,1.7,0.1,8.3,0.1,9.7,0.1,7.9,0.1,5.1,0.1,14.7,0.2,9.7,0.1,8.7,0.1,6.8,0.1,12.2,0.2,13.1,0.1,12.4,0.1,10.9,0.1,14.8,0.2,17.9,0.1,17.8,0.1,17.8,0.1,17.3,0.2,12.1,0.1,13.3,0.1,15.1,0.1,8.2,0.1,14.2,0.1,16.9,0.1,20.8,0.2,7.1,0.1,5.9,0.1,7.3,0.1,9.4,0.1,2.2,0.1,6.5,0.1,8.1,0.1,10.7,0.1,2.4,0.1,57813,209,68179,306,84204,278,36560,160,81872,233,93033,306,109889,361,52668,287,33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X)
04000A0US49,49,Utah -- In metropolitan or micropolitan statistical area,891629,2384,669108,3365,546985,4426,222521,2668,4.3,0.1,2.7,0.1,1.3,0.1,10.3,0.4,3.3,0.1,2.0,0.1,1.3,0.1,7.7,0.4,7.3,0.2,5.0,0.2,3.5,0.2,14.9,0.5,8.3,0.2,6.9,0.2,5.6,0.2,13.3,0.5,12.9,0.2,11.9,0.2,10.8,0.2,16.6,0.5,20.7,0.3,21.5,0.3,21.4,0.4,18.1,0.5,15.3,0.3,17.1,0.3,18.4,0.3,8.6,0.4,16.6,0.3,19.4,0.3,22.0,0.3,6.8,0.3,5.9,0.1,7.0,0.2,8.2,0.2,1.9,0.2,5.3,0.1,6.4,0.2,7.5,0.2,1.7,0.2,66074,432,74997,519,82884,463,37683,693,84221,545,93547,672,102130,776,51480,928,29.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X)
04000A0US50,50,Vermont -- In metropolitan or micropolitan statistical area,190782,938,116992,1202,92736,1278,73790,1251,5.1,0.3,2.8,0.3,1.0,0.2,9.4,0.7,5.3,0.3,2.2,0.3,0.8,0.2,10.9,0.7,9.4,0.4,5.7,0.5,3.7,0.4,16.1,0.8,9.1,0.4,7.0,0.4,5.2,0.4,12.9,0.8,12.7,0.5,10.9,0.5,9.3,0.5,15.8,0.8,19.1,0.5,19.8,0.6,19.9,0.6,17.8,0.8,14.1,0.5,17.2,0.6,19.1,0.7,8.5,0.6,15.0,0.4,20.2,0.7,23.9,0.8,5.5,0.5,5.2,0.3,7.2,0.4,8.9,0.5,1.7,0.3,4.9,0.3,6.9,0.4,8.3,0.5,1.4,0.2,60156,764,77269,1054,87974,1206,35513,799,78337,1028,95671,1485,107816,1767,47568,1057,28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X)
04000A0US51,51,Virginia -- In metropolitan or micropolitan statistical area,2797051,7244,1872385,7828,1416099,9185,924666,4850,5.2,0.1,3.1,0.1,1.0,0.1,10.1,0.2,3.5,0.1,1.9,0.1,0.8,0.1,7.0,0.2,7.2,0.1,5.0,0.1,2.7,0.1,12.4,0.2,7.6,0.1,6.2,0.1,4.3,0.1,10.8,0.2,11.3,0.1,10.1,0.2,8.2,0.2,14.3,0.2,17.0,0.1,16.6,0.2,16.0,0.2,17.4,0.3,13.0,0.1,13.9,0.2,15.1,0.2,10.4,0.2,17.0,0.1,19.7,0.2,22.8,0.2,10.7,0.2,8.3,0.1,10.3,0.2,12.6,0.2,3.7,0.1,10.0,0.1,13.1,0.1,16.5,0.2,3.2,0.1,72229,340,86903,501,103386,435,44559,388,97978,425,113648,557,130914,593,62537,549,32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X)
04000A0US53,53,Washington -- In metropolitan or micropolitan statistical area,2689666,6114,1739964,6962,1347613,8658,949702,5948,5.6,0.1,3.3,0.1,1.2,0.1,11.1,0.2,3.7,0.1,2.1,0.1,1.1,0.1,6.9,0.2,7.8,0.1,5.1,0.1,3.0,0.1,13.3,0.2,8.2,0.1,6.6,0.1,5.0,0.1,11.9,0.3,12.1,0.1,10.7,0.2,9.3,0.2,14.8,0.2,18.0,0.2,18.2,0.2,17.9,0.2,17.4,0.2,13.6,0.2,15.2,0.2,16.6,0.2,10.0,0.3,16.5,0.2,19.9,0.2,23.1,0.2,9.1,0.2,7.2,0.1,9.1,0.1,11.0,0.2,2.9,0.1,7.4,0.1,9.7,0.1,11.9,0.2,2.6,0.1,66729,274,80899,456,93433,407,41307,300,89196,384,104051,544,117815,586,57731,513,28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X)
04000A0US54,54,West Virginia -- In metropolitan or micropolitan statistical area,575868,2349,371919,2468,277206,2842,203949,2386,9.0,0.2,5.4,0.3,1.9,0.2,17.0,0.5,6.3,0.2,3.6,0.2,1.9,0.2,11.8,0.5,12.8,0.3,8.8,0.3,6.0,0.3,20.3,0.6,11.1,0.3,9.7,0.4,8.1,0.3,14.1,0.5,14.4,0.3,14.6,0.4,14.2,0.5,13.6,0.5,18.3,0.3,21.0,0.4,22.6,0.5,12.5,0.6,11.3,0.3,14.3,0.4,17.0,0.5,5.3,0.3,10.7,0.3,14.2,0.4,17.6,0.5,3.7,0.3,3.4,0.2,4.7,0.2,6.0,0.3,0.9,0.1,2.8,0.1,3.7,0.2,4.7,0.3,0.9,0.1,46034,513,58542,695,69562,834,25501,346,61890,543,73993,807,85324,896,37345,606,32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X)
04000A0US55,55,Wisconsin -- In metropolitan or micropolitan statistical area,2023274,3899,1282366,4494,983694,5509,740908,3716,5.2,0.1,3.1,0.1,1.0,0.1,10.0,0.3,4.7,0.1,2.4,0.1,0.9,0.1,9.1,0.2,9.7,0.1,5.8,0.1,3.1,0.1,17.3,0.3,9.8,0.1,7.4,0.2,5.4,0.1,14.4,0.2,13.6,0.2,11.9,0.2,10.2,0.2,16.8,0.3,19.1,0.1,19.8,0.2,20.0,0.2,17.3,0.3,13.8,0.1,17.0,0.2,19.5,0.2,7.5,0.2,14.8,0.1,19.7,0.2,23.9,0.2,5.2,0.2,5.0,0.1,7.0,0.1,8.7,0.2,1.3,0.1,4.2,0.1,5.9,0.1,7.3,0.1,1.1,0.1,58101,275,74497,341,86523,345,34299,299,76088,298,91721,472,104966,514,46163,411,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X)
04000A0US56,56,Wyoming -- In metropolitan or micropolitan statistical area,166094,1380,106061,1490,83176,1395,60033,1393,5.1,0.4,3.2,0.5,1.3,0.3,9.9,0.9,4.1,0.3,2.0,0.3,1.1,0.3,8.0,0.7,9.4,0.5,5.3,0.6,3.2,0.4,16.8,1.2,9.1,0.6,6.9,0.6,5.0,0.5,14.2,1.2,12.9,0.6,11.3,0.7,9.7,0.7,16.0,1.1,18.8,0.7,19.5,0.8,19.5,0.9,16.6,1.1,13.9,0.6,16.7,0.8,18.7,1.0,8.5,0.8,17.4,0.7,22.7,1.0,26.7,1.2,6.6,0.8,5.4,0.4,7.2,0.5,8.6,0.7,1.7,0.3,4.0,0.3,5.2,0.5,6.3,0.6,1.7,0.3,62162,1029,77321,1328,88403,1603,35707,1066,78159,1228,91135,1598,102078,1994,51832,2157,31.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X)
04000A0US72,72,Puerto Rico -- In metropolitan or micropolitan statistical area,1214584,3513,845391,4090,475977,3613,369193,3416,28.4,0.3,23.0,0.3,11.9,0.3,43.8,0.6,11.8,0.2,10.2,0.2,9.2,0.3,16.1,0.4,18.2,0.2,18.7,0.3,18.9,0.4,17.2,0.4,12.0,0.2,13.6,0.3,14.9,0.4,8.2,0.3,11.5,0.2,13.3,0.2,15.7,0.3,6.4,0.3,9.7,0.2,11.3,0.2,15.0,0.4,4.8,0.2,3.9,0.1,4.6,0.2,6.4,0.3,1.6,0.2,2.7,0.1,3.2,0.1,4.8,0.2,1.1,0.1,0.8,0.1,1.0,0.1,1.6,0.1,0.3,0.1,0.8,0.1,1.0,0.1,1.5,0.1,0.4,0.1,19806,175,23813,228,31394,323,11715,156,31746,298,35756,374,45487,586,20028,407,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X)
04000C0US01,01,Alabama -- In metropolitan statistical area,1416280,4087,939369,4580,668721,4834,476911,3287,8.4,0.1,5.4,0.2,1.6,0.1,15.3,0.3,6.1,0.1,3.5,0.1,1.4,0.1,11.5,0.4,11.6,0.2,8.4,0.2,4.9,0.2,18.4,0.4,10.5,0.2,9.0,0.2,6.8,0.2,13.6,0.3,13.5,0.2,12.9,0.2,11.7,0.3,14.5,0.4,17.9,0.2,19.4,0.3,21.0,0.3,14.3,0.4,11.7,0.2,14.2,0.3,17.2,0.3,6.1,0.3,12.3,0.2,16.1,0.3,20.6,0.3,4.2,0.2,4.4,0.1,5.9,0.2,7.9,0.2,1.1,0.1,3.8,0.1,5.2,0.1,7.0,0.2,1.0,0.1,49935,341,63053,470,78604,554,28134,371,68375,445,81821,584,97916,669,39996,417,35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X)
04000C0US02,02,Alaska -- In metropolitan statistical area,173021,1176,115629,1387,88720,1420,57392,1322,3.3,0.3,2.2,0.3,0.7,0.2,6.8,0.8,2.7,0.3,1.2,0.2,0.7,0.2,6.1,0.8,5.8,0.4,4.0,0.4,2.2,0.3,10.5,0.9,6.4,0.5,4.8,0.5,3.4,0.4,9.9,0.9,11.0,0.5,8.9,0.6,7.3,0.7,15.2,1.1,17.6,0.6,17.0,0.7,15.5,0.8,19.7,1.3,14.9,0.6,15.9,0.7,16.3,0.8,12.3,0.9,20.2,0.8,23.4,0.9,26.8,1.2,12.2,1.0,10.1,0.5,12.3,0.6,14.7,0.8,4.3,0.6,8.0,0.4,10.2,0.6,12.4,0.7,2.9,0.5,79784,1188,92692,1373,106158,1444,51424,1591,99341,1488,111873,1821,125214,2332,68155,2607,29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X)
04000C0US04,04,Arizona -- In metropolitan statistical area,2368239,6380,1543040,7067,1127085,7519,825199,5205,6.9,0.1,4.8,0.1,2.2,0.1,12.5,0.3,4.7,0.1,2.9,0.1,1.7,0.1,8.3,0.2,10.1,0.1,7.4,0.1,5.0,0.1,15.8,0.3,10.2,0.1,9.0,0.2,7.3,0.2,13.2,0.3,14.1,0.1,13.4,0.2,12.0,0.2,15.8,0.3,18.7,0.2,19.8,0.2,20.2,0.2,15.9,0.3,12.3,0.1,14.1,0.2,16.0,0.2,8.1,0.2,13.1,0.2,16.1,0.2,19.6,0.2,6.5,0.2,4.9,0.1,6.3,0.1,8.0,0.2,1.9,0.1,4.9,0.1,6.3,0.1,8.1,0.1,1.9,0.1,54263,260,64889,383,77471,454,35102,283,74767,297,86170,474,99564,560,49636,441,34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.6,(X)
04000C0US05,05,Arkansas -- In metropolitan statistical area,700094,2833,461639,3172,337805,3690,238455,2804,7.5,0.3,4.6,0.2,1.5,0.2,14.5,0.6,5.8,0.2,3.2,0.2,1.5,0.1,11.1,0.5,11.9,0.3,8.7,0.3,5.5,0.3,18.8,0.5,11.4,0.3,10.0,0.3,8.1,0.3,14.5,0.6,14.8,0.3,14.3,0.4,13.0,0.4,15.6,0.7,18.6,0.4,20.3,0.5,21.8,0.6,14.3,0.5,11.1,0.3,13.9,0.4,16.4,0.5,5.3,0.3,11.4,0.3,14.9,0.4,18.9,0.5,3.9,0.3,3.9,0.1,5.2,0.2,6.8,0.3,1.1,0.1,3.7,0.1,5.0,0.2,6.5,0.3,1.1,0.1,48543,499,60360,708,73443,696,28535,566,67426,635,80181,792,94118,935,40322,837,31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X)
04000C0US06,06,California -- In metropolitan statistical area,12560908,18027,8658547,23541,6227435,31516,3902361,11018,5.4,0.1,3.9,0.1,1.6,0.1,10.4,0.1,4.6,0.1,2.8,0.1,1.6,0.1,9.3,0.1,8.5,0.1,7.2,0.1,5.0,0.1,12.3,0.1,8.2,0.1,7.6,0.1,6.0,0.1,9.9,0.1,11.3,0.1,11.1,0.1,9.5,0.1,12.1,0.1,16.2,0.1,16.1,0.1,15.5,0.1,16.0,0.1,12.2,0.1,12.7,0.1,13.5,0.1,10.2,0.1,15.8,0.1,17.5,0.1,20.4,0.1,10.8,0.1,7.9,0.1,9.2,0.1,11.5,0.1,4.2,0.1,9.9,0.1,11.8,0.1,15.4,0.1,4.8,0.1,67804,220,77470,289,94487,303,44438,222,96873,254,107631,339,125907,373,67063,320,34.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X)
04000C0US08,08,Colorado -- In metropolitan statistical area,1815024,3537,1166252,4335,899351,5655,648772,3675,5.2,0.1,2.9,0.1,1.1,0.1,10.0,0.3,3.4,0.1,1.9,0.1,0.9,0.1,6.5,0.2,7.6,0.1,4.9,0.1,3.1,0.1,12.9,0.3,8.3,0.1,6.5,0.2,5.0,0.2,11.9,0.3,12.3,0.2,10.7,0.2,8.9,0.2,15.7,0.3,18.0,0.2,17.5,0.2,16.8,0.2,18.8,0.3,13.7,0.2,15.3,0.2,16.3,0.2,10.0,0.2,16.7,0.2,20.5,0.2,23.8,0.3,8.9,0.3,7.4,0.1,9.7,0.1,11.7,0.2,2.8,0.1,7.5,0.1,10.1,0.1,12.4,0.2,2.5,0.1,67737,330,83374,443,96421,500,42414,359,90887,395,107118,575,121257,670,58210,513,29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X)
04000C0US09,09,Connecticut -- In metropolitan statistical area,1287150,3392,845916,3767,624363,4128,441234,3256,5.5,0.1,3.2,0.1,1.0,0.1,10.7,0.3,3.6,0.1,1.8,0.1,0.7,0.1,7.3,0.2,7.7,0.2,4.7,0.2,2.1,0.1,14.2,0.3,7.3,0.2,5.9,0.2,3.7,0.2,10.8,0.3,10.9,0.2,9.2,0.2,7.2,0.2,14.4,0.3,15.8,0.2,14.9,0.2,13.8,0.3,17.4,0.4,12.5,0.2,13.5,0.2,13.9,0.3,10.1,0.3,16.9,0.2,20.6,0.2,24.0,0.3,9.1,0.3,8.6,0.2,11.2,0.2,13.9,0.2,3.0,0.2,11.2,0.2,15.1,0.2,19.4,0.3,3.1,0.2,73611,469,93711,697,113217,832,41720,491,106406,630,128608,903,151695,1009,60083,839,33.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X)
04000C0US10,10,Delaware -- In metropolitan statistical area,352357,1633,235505,2106,171990,2061,116852,1790,6.0,0.3,3.8,0.3,1.6,0.2,11.4,0.5,3.6,0.2,1.9,0.2,0.7,0.1,7.5,0.6,8.2,0.3,5.7,0.3,3.4,0.3,13.8,0.7,9.2,0.3,7.6,0.4,5.4,0.4,13.1,0.6,12.9,0.4,11.5,0.4,9.6,0.4,16.2,0.8,18.4,0.4,18.7,0.5,18.3,0.6,17.3,0.7,13.7,0.4,15.4,0.5,17.1,0.6,9.4,0.6,15.2,0.4,18.9,0.6,22.4,0.7,7.1,0.4,6.8,0.2,8.7,0.3,11.2,0.4,2.3,0.4,6.0,0.3,7.8,0.4,10.3,0.5,1.8,0.2,63036,738,76346,958,90580,1198,38209,934,84146,1081,97654,1276,113394,1652,53227,1508,36.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.2,(X)
04000C0US11,11,District of Columbia -- In metropolitan statistical area,277985,1316,121411,1600,70359,1168,156574,1947,9.6,0.4,6.9,0.5,1.1,0.3,12.0,0.6,4.5,0.3,3.3,0.3,1.1,0.3,5.4,0.4,7.0,0.3,6.7,0.5,2.6,0.4,7.5,0.5,6.4,0.3,6.4,0.5,3.0,0.4,6.6,0.4,8.2,0.4,7.5,0.5,4.7,0.5,8.9,0.5,13.1,0.5,11.2,0.7,8.5,0.7,14.6,0.6,10.7,0.4,9.3,0.4,8.4,0.6,11.7,0.5,16.0,0.5,14.6,0.6,17.5,0.9,16.9,0.7,9.2,0.4,10.9,0.6,15.7,1.0,7.7,0.5,15.4,0.4,23.1,0.7,37.4,1.2,8.7,0.4,77649,1075,95995,2368,157559,3365,65922,1369,116090,1504,146574,2762,206955,4392,89707,1670,32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X)
04000C0US12,12,Florida -- In metropolitan statistical area,7263623,23108,4685639,21044,3388935,21746,2577984,9705,7.2,0.1,4.4,0.1,2.1,0.1,13.2,0.2,5.0,0.1,3.0,0.1,1.7,0.1,9.0,0.1,11.1,0.1,8.3,0.1,5.7,0.1,16.9,0.2,10.9,0.1,9.7,0.1,7.7,0.1,13.7,0.2,14.6,0.1,14.4,0.1,13.0,0.1,15.2,0.2,18.4,0.1,19.5,0.1,20.2,0.2,15.6,0.2,11.6,0.1,13.6,0.1,15.7,0.1,7.1,0.1,11.8,0.1,14.8,0.1,18.1,0.2,5.6,0.1,4.5,0.1,5.8,0.1,7.5,0.1,1.7,0.1,4.9,0.1,6.4,0.1,8.3,0.1,1.9,0.1,51232,142,61905,231,74444,293,32456,166,73552,245,85842,335,99977,404,48108,251,36.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X)
04000C0US13,13,Georgia -- In metropolitan statistical area,3014918,7111,2032342,8645,1438899,9298,982576,5512,7.0,0.1,4.8,0.1,1.7,0.1,12.8,0.2,4.6,0.1,2.9,0.1,1.3,0.1,8.5,0.2,9.7,0.1,7.7,0.1,4.4,0.1,14.8,0.3,9.7,0.1,8.4,0.2,6.4,0.2,12.6,0.3,13.5,0.2,12.5,0.2,10.9,0.2,15.5,0.3,18.1,0.2,18.3,0.2,18.7,0.3,17.0,0.3,12.3,0.2,13.8,0.2,16.1,0.2,8.2,0.2,13.7,0.2,16.7,0.2,21.0,0.3,6.7,0.2,5.5,0.1,7.1,0.1,9.4,0.2,1.9,0.1,5.8,0.1,7.6,0.1,10.2,0.2,1.9,0.1,56619,313,68049,464,84455,428,35946,324,79166,379,91643,508,109337,633,50172,474,34.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X)
04000C0US15,15,Hawaii -- In metropolitan statistical area,365885,1676,257104,1967,192198,1832,108781,1735,4.9,0.2,2.6,0.2,1.0,0.1,11.3,0.7,2.8,0.2,1.6,0.2,1.0,0.1,6.1,0.4,5.9,0.2,3.7,0.2,2.6,0.2,11.5,0.7,6.4,0.3,5.3,0.3,4.2,0.3,10.1,0.6,10.4,0.4,9.2,0.4,7.8,0.4,14.3,0.8,17.2,0.4,17.0,0.4,15.8,0.5,18.8,0.7,14.4,0.3,15.6,0.4,16.2,0.5,11.4,0.6,19.5,0.4,23.0,0.6,25.3,0.6,10.3,0.6,9.3,0.3,11.2,0.3,13.1,0.4,3.3,0.3,9.3,0.3,10.9,0.3,12.8,0.4,3.0,0.3,78952,846,91653,1026,102106,1007,45838,1013,100115,884,112260,977,123296,1182,62255,1247,35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.5,(X)
04000C0US16,16,Idaho -- In metropolitan statistical area,405466,1744,273729,2159,216782,2389,131737,2031,6.5,0.3,3.3,0.2,1.4,0.2,14.3,0.9,4.5,0.2,2.4,0.2,1.4,0.2,9.4,0.5,9.8,0.4,6.4,0.4,4.1,0.3,17.8,0.8,10.5,0.4,8.9,0.4,7.1,0.4,14.4,0.8,15.0,0.4,14.5,0.5,13.4,0.5,16.2,0.8,20.2,0.6,22.3,0.7,23.3,0.8,14.9,0.8,12.7,0.4,15.5,0.6,17.6,0.7,6.3,0.6,12.8,0.4,16.2,0.5,19.1,0.6,4.7,0.4,4.2,0.2,5.6,0.3,6.7,0.4,1.0,0.2,3.7,0.2,5.0,0.3,5.9,0.4,1.0,0.2,53416,642,65418,856,74233,989,30829,639,71332,1017,84061,1319,93819,1591,41782,1071,30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X)
