GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No workers,Margin of Error; Total: - No workers,Estimate; Total: - 1 worker,Margin of Error; Total: - 1 worker,Estimate; Total: - 2 workers,Margin of Error; Total: - 2 workers,Estimate; Total: - 3 or more workers,Margin of Error; Total: - 3 or more workers,Estimate; Total: - 1-person household:,Margin of Error; Total: - 1-person household:,Estimate; Total: - 1-person household: - No workers,Margin of Error; Total: - 1-person household: - No workers,Estimate; Total: - 1-person household: - 1 worker,Margin of Error; Total: - 1-person household: - 1 worker,Estimate; Total: - 2-person household:,Margin of Error; Total: - 2-person household:,Estimate; Total: - 2-person household: - No workers,Margin of Error; Total: - 2-person household: - No workers,Estimate; Total: - 2-person household: - 1 worker,Margin of Error; Total: - 2-person household: - 1 worker,Estimate; Total: - 2-person household: - 2 workers,Margin of Error; Total: - 2-person household: - 2 workers,Estimate; Total: - 3-person household:,Margin of Error; Total: - 3-person household:,Estimate; Total: - 3-person household: - No workers,Margin of Error; Total: - 3-person household: - No workers,Estimate; Total: - 3-person household: - 1 worker,Margin of Error; Total: - 3-person household: - 1 worker,Estimate; Total: - 3-person household: - 2 workers,Margin of Error; Total: - 3-person household: - 2 workers,Estimate; Total: - 3-person household: - 3 workers,Margin of Error; Total: - 3-person household: - 3 workers,Estimate; Total: - 4-or-more-person household:,Margin of Error; Total: - 4-or-more-person household:,Estimate; Total: - 4-or-more-person household: - No workers,Margin of Error; Total: - 4-or-more-person household: - No workers,Estimate; Total: - 4-or-more-person household: - 1 worker,Margin of Error; Total: - 4-or-more-person household: - 1 worker,Estimate; Total: - 4-or-more-person household: - 2 workers,Margin of Error; Total: - 4-or-more-person household: - 2 workers,Estimate; Total: - 4-or-more-person household: - 3 or more workers,Margin of Error; Total: - 4-or-more-person household: - 3 or more workers
04000E1US72,72,Puerto Rico -- In micropolitan statistical area -- in principal city,10511,468,5628,404,3610,377,1101,233,172,113,2671,319,2087,266,584,171,3214,297,1765,225,1153,210,296,140,2145,249,1071,201,730,174,278,129,66,74,2481,401,705,184,1143,276,527,181,106,87
04000E2US01,01,Alabama -- In micropolitan statistical area -- not in principal city,183694,1310,67098,1411,67160,1379,42597,1197,6839,490,50163,1360,31637,1217,18526,852,68804,1438,26726,883,24811,887,17267,816,28754,1150,4800,456,11001,718,10609,742,2344,306,35973,941,3935,443,12822,665,14721,676,4495,421
04000E2US02,02,Alaska -- In micropolitan statistical area -- not in principal city,1972,83,435,53,644,75,706,76,187,42,331,65,142,43,189,47,764,73,202,37,205,48,357,64,378,59,68,30,101,31,124,35,85,29,499,57,23,18,149,43,225,46,102,36
04000E2US04,04,Arizona -- In micropolitan statistical area -- not in principal city,61643,909,23919,680,22846,787,12751,617,2127,296,15154,724,9765,587,5389,457,21712,832,9918,480,7465,524,4329,403,8346,535,1949,233,3149,362,2780,356,468,124,16431,553,2287,214,6843,454,5642,429,1659,251
04000E2US05,05,Arkansas -- In micropolitan statistical area -- not in principal city,145520,1399,53098,1202,50398,1333,36203,1254,5821,528,37994,1286,23843,956,14151,839,55418,1222,22508,726,18225,789,14685,818,22733,1022,3852,369,7967,547,8986,650,1928,283,29375,815,2895,359,10055,638,12532,680,3893,459
04000E2US06,06,California -- In micropolitan statistical area -- not in principal city,160467,1386,62615,1342,56822,1398,34519,1116,6511,456,45553,1533,29033,1123,16520,1006,62846,1351,25589,796,21977,940,15280,786,22793,882,4409,467,8575,638,7726,644,2083,300,29275,867,3584,376,9750,762,11513,741,4428,362
04000E2US08,08,Colorado -- In micropolitan statistical area -- not in principal city,96069,1223,21651,765,36220,1252,31910,1069,6288,520,23787,1128,9879,598,13908,877,38330,1156,10027,640,12103,821,16200,866,13683,872,993,192,4139,497,6200,552,2351,359,20269,794,752,185,6070,512,9510,670,3937,421
04000E2US09,09,Connecticut -- In micropolitan statistical area -- not in principal city,59698,759,14892,568,19947,808,19766,784,5093,396,15159,673,7742,462,7417,459,23261,801,6196,389,7754,515,9311,612,8768,542,679,173,1879,241,4492,429,1718,236,12510,540,275,87,2897,347,5963,413,3375,383
04000E2US12,12,Florida -- In micropolitan statistical area -- not in principal city,100921,1292,38940,1016,34657,1249,22915,1026,4409,457,28777,1088,18157,878,10620,695,39267,1193,17065,709,11841,739,10361,669,13964,724,2208,284,5223,564,5258,489,1275,229,18913,807,1510,280,6973,624,7296,614,3134,371
04000E2US13,13,Georgia -- In micropolitan statistical area -- not in principal city,242026,1848,75779,1543,87759,1796,67240,1591,11248,797,58320,1682,34586,1235,23734,1058,87398,1655,31093,960,31040,1035,25265,1165,39928,1321,5855,599,14827,859,15620,901,3626,406,56380,1252,4245,397,18158,825,26355,1022,7622,649
04000E2US15,15,Hawaii -- In micropolitan statistical area -- not in principal city,70060,1014,21392,735,23567,945,19110,764,5991,525,17142,878,9777,617,7365,642,26298,906,8746,577,8755,671,8797,626,10059,844,1610,303,3267,378,3895,524,1287,251,16561,905,1259,282,4180,454,6418,511,4704,493
04000E2US16,16,Idaho -- In micropolitan statistical area -- not in principal city,93698,1044,26107,729,34580,979,27022,916,5989,400,21032,817,11721,509,9311,618,35390,936,12075,548,11533,705,11782,665,12818,666,1168,189,4496,413,5278,468,1876,281,24458,692,1143,184,9240,499,9962,577,4113,317
04000E2US17,17,Illinois -- In micropolitan statistical area -- not in principal city,220112,1282,66557,1036,75572,1299,64559,976,13424,520,57929,994,32760,870,25169,778,87279,1161,28697,639,29069,853,29513,847,30998,764,2908,271,9478,519,14093,595,4519,327,43906,866,2192,202,11856,535,20953,657,8905,420
04000E2US18,18,Indiana -- In micropolitan statistical area -- not in principal city,244288,1534,66192,1151,83987,1469,77411,1274,16698,688,55301,1327,29979,957,25322,954,95097,1599,30099,810,30747,898,34251,1088,36809,988,3591,366,11464,682,16244,794,5510,441,57081,836,2523,285,16454,730,26916,781,11188,536
04000E2US19,19,Iowa -- In micropolitan statistical area -- not in principal city,101845,718,27630,688,34019,717,34031,632,6165,306,26157,774,13686,566,12471,581,42339,770,12270,410,13166,517,16903,565,13269,499,958,157,3790,330,6279,372,2242,196,20080,531,716,139,4592,305,10849,394,3923,282
04000E2US20,20,Kansas -- In micropolitan statistical area -- not in principal city,76118,711,19610,587,26913,775,25067,642,4528,360,18388,598,9625,466,8763,465,30799,673,8545,380,9779,464,12475,532,10164,501,816,161,3122,259,4454,367,1772,201,16767,449,624,130,5249,348,8138,394,2756,290
04000E2US21,21,Kentucky -- In micropolitan statistical area -- not in principal city,239887,1514,86349,1735,81352,1358,61646,1489,10540,687,60109,1473,38630,1395,21479,890,89953,1663,35745,1032,30634,1260,23574,1005,40261,1312,6886,510,13756,800,16033,889,3586,341,49564,1209,5088,447,15483,844,22039,920,6954,546
04000E2US22,22,Louisiana -- In micropolitan statistical area -- not in principal city,116941,965,39589,980,47660,1073,25939,905,3753,359,33826,1080,19470,835,14356,657,41390,1147,14466,554,16665,847,10259,633,18025,761,3125,335,7392,572,6140,515,1368,251,23700,777,2528,330,9247,572,9540,606,2385,285
04000E2US23,23,Maine -- In micropolitan statistical area -- not in principal city,35292,530,9925,461,12086,541,11377,486,1904,223,8576,532,4475,369,4101,447,14855,457,4434,285,4822,359,5599,352,5498,431,657,152,1538,277,2562,271,741,133,6363,412,359,120,1625,233,3216,313,1163,186
04000E2US24,24,Maryland -- In micropolitan statistical area -- not in principal city,16852,373,5532,296,5426,355,4852,299,1042,187,3923,336,2366,264,1557,174,8064,406,2792,202,2729,246,2543,267,2075,236,295,103,512,125,946,161,322,104,2790,247,79,49,628,158,1363,191,720,151
04000E2US25,25,Massachusetts -- In micropolitan statistical area -- not in principal city,28181,541,7695,455,10504,495,8346,363,1636,191,8388,440,4050,337,4338,400,10882,473,2919,247,3802,319,4161,328,4626,395,486,154,1244,170,2074,251,822,181,4285,297,240,101,1120,192,2111,209,814,115
04000E2US26,26,Michigan -- In micropolitan statistical area -- not in principal city,350884,1502,113761,1064,120530,1607,97651,1383,18942,644,90442,1305,51742,904,38700,896,140958,1401,52908,801,44312,941,43738,1088,48823,1091,5123,357,16021,706,21253,679,6426,379,70661,1109,3988,273,21497,825,32660,848,12516,525
04000E2US27,27,Minnesota -- In micropolitan statistical area -- not in principal city,169550,1259,47682,716,53178,899,57115,792,11575,311,39984,872,21461,539,18523,616,72344,887,23620,517,20333,589,28391,523,21739,452,1482,149,6036,318,9924,389,4297,232,35483,547,1119,137,8286,344,18800,505,7278,304
04000E2US28,28,Mississippi -- In micropolitan statistical area -- not in principal city,220219,1710,76449,1841,82316,2026,52477,1515,8977,594,59240,1780,36286,1296,22954,1310,77264,1721,28448,1048,29132,1086,19684,1090,35197,1309,5997,597,14030,796,12580,837,2590,312,48518,1260,5718,509,16200,1021,20213,1068,6387,507
04000E2US29,29,Missouri -- In micropolitan statistical area -- not in principal city,173718,1471,55263,1111,60682,1493,48324,1266,9449,609,41671,1226,23870,850,17801,896,68816,1388,25233,752,22408,836,21175,983,26185,1092,3235,408,8855,708,10610,636,3485,371,37046,857,2925,291,11618,703,16539,723,5964,499
04000E2US30,30,Montana -- In micropolitan statistical area -- not in principal city,70651,802,18016,616,25409,888,23148,630,4078,351,17484,776,7882,527,9602,656,29081,671,8959,416,8578,521,11544,511,9371,577,679,132,2905,329,4155,370,1632,228,14715,594,496,119,4324,363,7449,513,2446,294
04000E2US31,31,Nebraska -- In micropolitan statistical area -- not in principal city,53521,603,12406,420,18289,595,19567,558,3259,239,13228,529,6293,345,6935,391,22050,520,5354,308,6644,394,10052,414,6559,321,400,102,1877,214,3168,258,1114,131,11684,279,359,107,2833,247,6347,320,2145,221
04000E2US32,32,Nevada -- In micropolitan statistical area -- not in principal city,53355,820,16614,695,20827,844,13603,697,2311,321,13694,699,7004,561,6690,511,22254,815,8274,562,7291,459,6689,514,6728,492,779,158,2816,321,2478,305,655,181,10679,531,557,156,4030,385,4436,464,1656,270
04000E2US33,33,New Hampshire -- In micropolitan statistical area -- not in principal city,129658,994,34537,784,44584,1070,41477,1112,9060,468,33328,1004,16799,692,16529,774,53771,936,15687,599,16953,672,21131,760,19312,823,1355,248,5467,460,8943,581,3547,302,23247,707,696,172,5635,500,11403,604,5513,371
04000E2US35,35,New Mexico -- In micropolitan statistical area -- not in principal city,103225,1295,37523,1026,38725,1091,22826,703,4151,431,28948,1149,18024,906,10924,740,36185,1129,14368,718,12584,621,9233,686,14537,747,2833,382,5573,443,4911,458,1220,225,23555,716,2298,296,9644,594,8682,488,2931,337
04000E2US36,36,New York -- In micropolitan statistical area -- not in principal city,295917,1683,94302,1279,103232,1324,82081,1435,16302,609,79714,1432,46680,1086,33034,906,114620,1299,39662,858,38071,805,36887,953,44872,945,4405,339,14532,735,19250,685,6685,373,56711,940,3555,327,17595,595,25944,725,9617,477
04000E2US37,37,North Carolina -- In micropolitan statistical area -- not in principal city,466333,2398,157957,2174,168034,2334,119015,1821,21327,783,123072,2018,74345,1603,48727,1399,174885,2154,64696,1260,59492,1393,50697,1370,75555,1751,10804,664,27340,950,29588,1257,7823,572,92821,1787,8112,660,32475,1009,38730,1209,13504,690
04000E2US38,38,North Dakota -- In micropolitan statistical area -- not in principal city,23061,467,4694,241,8122,422,8892,388,1353,160,5329,382,2421,200,2908,306,9260,390,2081,140,2543,210,4636,302,3326,273,102,44,1027,160,1572,175,625,124,5146,221,90,35,1644,188,2684,209,728,107
04000E2US39,39,Ohio -- In micropolitan statistical area -- not in principal city,523252,2176,159073,1908,178248,2078,152142,1974,33789,1112,127540,2017,74907,1600,52633,1340,203168,2005,68658,1307,68753,1624,65757,1349,79644,1641,9010,645,24591,953,34008,1048,12035,704,112900,1235,6498,488,32271,1037,52377,1170,21754,818
04000E2US40,40,Oklahoma -- In micropolitan statistical area -- not in principal city,131938,1088,41655,917,48250,909,36308,777,5725,363,31708,877,18945,687,12763,543,50532,960,17733,553,17666,615,15133,524,20434,579,2873,240,7469,296,8312,462,1780,181,29264,702,2104,226,10352,494,12863,515,3945,332
04000E2US41,41,Oregon -- In micropolitan statistical area -- not in principal city,152246,1491,59681,1143,50316,1273,35819,940,6430,524,39595,1203,26161,912,13434,753,62965,1375,27764,886,19368,738,15833,818,20889,827,3616,378,7802,577,7412,551,2059,339,28797,796,2140,261,9712,547,12574,603,4371,346
04000E2US42,42,Pennsylvania -- In micropolitan statistical area -- not in principal city,369631,1904,123005,1411,125483,1507,99656,1350,21487,700,99698,1767,60913,1413,38785,1066,144045,1480,51889,831,48230,963,43926,1044,55550,1139,5776,455,18335,754,23514,696,7925,468,70338,941,4427,401,20133,605,32216,835,13562,596
04000E2US45,45,South Carolina -- In micropolitan statistical area -- not in principal city,139326,1370,51592,1210,51070,1368,31014,1116,5650,470,41068,1213,24679,962,16389,847,52331,1099,20797,726,18876,862,12658,667,21343,1070,3641,373,7490,679,8260,677,1952,324,24584,868,2475,383,8315,650,10096,657,3698,389
04000E2US46,46,South Dakota -- In micropolitan statistical area -- not in principal city,30641,485,6778,393,10569,477,11337,454,1957,236,7352,471,3021,274,4331,353,12720,424,3395,268,3828,284,5497,330,4116,340,221,88,1004,176,2072,248,819,169,6453,273,141,73,1406,199,3768,249,1138,168
04000E2US47,47,Tennessee -- In micropolitan statistical area -- not in principal city,245895,1570,85828,1266,87060,1718,60442,1433,12565,636,62756,1685,38276,1302,24480,1168,96435,1723,37962,898,33384,1065,25089,926,38529,1219,5658,444,13389,721,15210,859,4272,394,48175,1104,3932,349,15807,712,20143,931,8293,578
04000E2US48,48,Texas -- In micropolitan statistical area -- not in principal city,296422,1650,92498,1652,108232,2160,79901,1902,15791,825,65604,1442,39631,1212,25973,1172,110696,1800,42124,1162,38129,1212,30443,1228,45172,1393,5884,579,17138,865,18205,933,3945,453,74950,1240,4859,499,26992,976,31253,1233,11846,697
04000E2US49,49,Utah -- In micropolitan statistical area -- not in principal city,34600,658,8039,416,12914,614,10601,611,3046,345,7351,460,3179,295,4172,402,12281,573,3853,308,3911,366,4517,369,4700,384,514,132,1531,229,1776,255,879,187,10268,482,493,128,3300,343,4308,374,2167,307
04000E2US50,50,Vermont -- In micropolitan statistical area -- not in principal city,89804,802,25698,604,30913,836,28565,706,4628,306,26220,827,13750,574,12470,619,37209,815,10302,439,11534,594,15373,587,11950,523,891,165,3311,318,5894,392,1854,197,14425,422,755,145,3598,289,7298,310,2774,257
04000E2US51,51,Virginia -- In micropolitan statistical area -- not in principal city,87514,938,34860,848,29862,1000,19690,842,3102,333,25364,940,16430,704,8934,669,32845,853,14037,598,10841,634,7967,516,14079,704,2463,370,5080,459,5338,481,1198,206,15226,712,1930,284,5007,536,6385,526,1904,238
04000E2US53,53,Washington -- In micropolitan statistical area -- not in principal city,155946,1073,58728,1094,51436,1157,39210,1023,6572,518,39859,1326,25637,1062,14222,815,64646,1182,27410,817,19418,900,17818,724,20509,785,3197,408,7479,509,7814,590,2019,261,30932,868,2484,327,10317,641,13578,729,4553,436
04000E2US54,54,West Virginia -- In micropolitan statistical area -- not in principal city,97378,950,38784,883,32979,1086,21695,887,3920,381,26532,871,17774,685,8758,581,37003,1018,15890,789,12110,642,9003,557,16127,812,2945,313,6361,541,5407,471,1414,235,17716,649,2175,312,5750,470,7285,534,2506,335
04000E2US55,55,Wisconsin -- In micropolitan statistical area -- not in principal city,218732,1041,59077,831,71246,1097,72336,1008,16073,528,55047,1070,29140,761,25907,784,89595,869,26422,527,26624,711,36549,778,29786,785,2175,256,8223,417,12987,494,6401,405,44304,681,1340,146,10492,504,22800,584,9672,389
04000E2US56,56,Wyoming -- In micropolitan statistical area -- not in principal city,40303,719,9054,499,15934,715,13047,629,2268,288,10033,720,4042,432,5991,570,15641,725,4058,399,5269,489,6314,468,5932,509,390,129,1756,291,2882,376,904,241,8697,502,564,143,2918,339,3851,372,1364,265
04000E2US72,72,Puerto Rico -- In micropolitan statistical area -- not in principal city,32733,813,16896,689,10770,709,4382,550,685,217,8393,598,6306,483,2087,331,10146,603,6154,423,3177,428,815,212,6790,605,2423,298,2769,367,1373,325,225,117,7404,482,2013,314,2737,366,2194,394,460,173
04000G0US01,01,Alabama -- Not in metropolitan or micropolitan statistical area,173329,1439,73552,1286,59826,1219,34369,1020,5582,423,53795,1247,37236,1123,16559,794,63580,1391,27060,1021,22480,911,14040,619,25853,937,5263,438,9724,715,9015,636,1851,242,30101,1002,3993,390,11063,631,11314,698,3731,381
04000G0US02,02,Alaska -- Not in metropolitan or micropolitan statistical area,61972,574,17492,483,24562,662,16205,570,3713,309,16636,550,8119,375,8517,484,20234,588,6041,350,7227,409,6966,383,8586,486,1249,156,3368,285,3048,275,921,165,16516,406,2083,149,5450,269,6191,301,2792,254
04000G0US04,04,Arizona -- Not in metropolitan or micropolitan statistical area,31692,746,14492,599,11358,437,5043,482,799,126,8897,531,5887,491,3010,256,11446,498,6083,470,3483,375,1880,340,3988,333,1032,160,1620,183,1133,197,203,66,7361,435,1490,143,3245,246,2030,253,596,109
04000G0US05,05,Arkansas -- Not in metropolitan or micropolitan statistical area,215250,1555,85529,1330,75435,1499,47295,1258,6991,533,63669,1258,41761,1059,21908,790,80771,1289,33929,860,27154,901,19688,670,30489,1147,5565,536,11607,754,10815,642,2502,327,40321,1137,4274,389,14766,704,16792,810,4489,379
04000G0US06,06,California -- Not in metropolitan or micropolitan statistical area,107256,1158,44269,820,35953,1242,22909,905,4125,386,32258,1122,21006,785,11252,757,43259,1024,19300,734,13303,654,10656,576,12971,746,2118,313,4930,488,4591,444,1332,259,18768,687,1845,277,6468,510,7662,542,2793,355
04000G0US08,08,Colorado -- Not in metropolitan or micropolitan statistical area,123030,1407,40863,933,46379,1101,30754,899,5034,416,36619,1093,19979,836,16640,674,50348,1067,17559,690,16652,655,16137,710,15123,728,1896,338,5673,470,5728,431,1826,262,20940,749,1429,232,7414,480,8889,482,3208,356
04000G0US12,12,Florida -- Not in metropolitan or micropolitan statistical area,119495,1478,48842,999,41874,1410,24773,877,4006,415,33561,1265,22340,947,11221,764,45481,1278,20501,794,15141,940,9839,690,17799,944,3552,429,6922,644,5839,498,1486,254,22654,898,2449,309,8590,569,9095,612,2520,360
04000G0US13,13,Georgia -- Not in metropolitan or micropolitan statistical area,290429,2165,110624,1592,102580,1784,66211,1628,11014,682,79639,1490,50940,1318,28699,1050,109151,1481,45031,1093,37958,1217,26162,1014,45483,1426,7682,604,17185,1127,16810,978,3806,446,56156,1264,6971,548,18738,749,23239,1036,7208,586
04000G0US16,16,Idaho -- Not in metropolitan or micropolitan statistical area,55058,744,21319,536,18617,594,12922,478,2200,301,15923,557,10317,498,5606,430,22685,601,9407,430,7190,451,6088,424,5944,364,914,233,2126,229,2240,243,664,148,10506,446,681,126,3695,304,4594,374,1536,226
04000G0US17,17,Illinois -- Not in metropolitan or micropolitan statistical area,244224,1421,83719,1091,83699,1295,65416,1115,11390,521,73165,1141,45278,903,27887,866,92769,1127,31981,771,31048,798,29740,756,33579,965,4010,393,11127,555,14338,640,4104,270,44711,797,2450,238,13637,506,21338,713,7286,432
04000G0US18,18,Indiana -- Not in metropolitan or micropolitan statistical area,179119,1294,53671,1038,63622,1299,51182,1084,10644,526,46407,1163,27137,812,19270,812,67220,1063,21954,705,23107,742,22159,777,25792,915,2572,286,8797,594,11019,623,3404,316,39700,764,2008,237,12448,638,18004,581,7240,455
04000G0US19,19,Iowa -- Not in metropolitan or micropolitan statistical area,304564,1827,86761,1002,100313,1253,100818,1347,16672,628,89634,1258,48460,856,41174,941,119379,1235,34236,635,34799,763,50344,915,36075,938,2418,237,9981,499,17373,660,6303,358,59476,830,1647,200,14359,706,33101,660,10369,527
04000G0US20,20,Kansas -- Not in metropolitan or micropolitan statistical area,161384,1217,46478,710,58577,1027,49018,923,7311,434,49136,940,26859,627,22277,672,62301,805,17095,530,20811,617,24395,617,19649,680,1369,207,6384,388,9214,489,2682,245,30298,694,1155,183,9105,491,15409,541,4629,342
04000G0US21,21,Kentucky -- Not in metropolitan or micropolitan statistical area,375238,1928,161331,2025,123623,2044,77449,1646,12835,773,104323,1724,73229,1629,31094,1125,134741,1736,60999,1362,44806,1233,28936,888,61893,1539,15450,845,21654,934,20703,799,4086,364,74281,1539,11653,764,26069,1090,27810,1159,8749,643
04000G0US22,22,Louisiana -- Not in metropolitan or micropolitan statistical area,119410,1146,45878,1046,45306,1173,24732,845,3494,328,36325,966,23287,845,13038,750,40860,939,16084,566,15409,653,9367,568,18360,866,3277,366,7359,518,6328,516,1396,206,23865,832,3230,299,9500,577,9037,550,2098,265
04000G0US23,23,Maine -- Not in metropolitan or micropolitan statistical area,177954,1105,63802,1102,59077,1182,47203,1013,7872,437,53075,1202,32873,1002,20202,722,73718,1142,25735,733,23762,748,24221,744,23810,796,3050,293,7595,464,10116,532,3049,330,27351,692,2144,260,7518,398,12866,553,4823,329
04000G0US24,24,Maryland -- Not in metropolitan or micropolitan statistical area,31466,571,9306,523,11635,514,8476,499,2049,278,8238,503,4641,395,3597,317,12458,444,3862,288,4587,325,4009,347,4412,324,386,93,1569,202,1817,220,640,133,6358,379,417,128,1882,285,2650,298,1409,241
04000G0US25,25,Massachusetts -- Not in metropolitan or micropolitan statistical area,3761,267,753,124,1389,182,1241,180,378,110,1122,187,378,90,744,178,1353,169,334,85,402,80,617,136,553,120,34,34,107,50,289,89,123,56,733,146,7,8,136,58,335,98,255,100
04000G0US26,26,Michigan -- Not in metropolitan or micropolitan statistical area,280505,1504,116878,1031,91125,1000,61463,952,11039,425,83624,1109,54488,798,29136,673,116553,1177,53245,698,35141,768,28167,672,34344,827,5425,264,12035,458,13188,533,3696,229,45984,819,3720,259,14813,405,20108,564,7343,390
04000G0US27,27,Minnesota -- Not in metropolitan or micropolitan statistical area,212985,1740,64884,833,71850,1043,63927,1067,12324,435,63091,1057,34646,817,28445,765,84620,1040,26894,372,25810,594,31916,757,25346,674,1706,161,7548,336,11720,396,4372,289,39928,508,1638,186,10047,382,20291,434,7952,305
04000G0US28,28,Mississippi -- Not in metropolitan or micropolitan statistical area,237061,1830,90180,1367,86152,1844,51855,1477,8874,631,67808,1695,44395,1286,23413,1172,80617,1531,31229,1045,29439,1187,19949,851,36474,1158,7317,571,13975,767,12213,772,2969,369,52162,1287,7239,517,19325,938,19693,986,5905,509
04000G0US29,29,Missouri -- Not in metropolitan or micropolitan statistical area,326222,2070,120706,1637,110459,1726,81269,1409,13788,684,91356,1779,57805,1499,33551,1113,127603,1320,50095,960,41887,982,35621,921,43962,1163,7007,596,14711,673,17478,755,4766,406,63301,1208,5799,482,20310,752,28170,873,9022,559
04000G0US30,30,Montana -- Not in metropolitan or micropolitan statistical area,142688,1410,47966,856,51949,1040,37537,1186,5236,371,43743,1153,24221,794,19522,691,56466,1207,19367,692,17567,675,19532,782,17266,702,2306,221,6109,411,6819,458,2032,279,25213,774,2072,199,8751,529,11186,524,3204,268
04000G0US31,31,Nebraska -- Not in metropolitan or micropolitan statistical area,143199,1030,38799,635,49472,898,47732,763,7196,385,43963,918,22186,567,21777,664,55680,823,14567,428,16593,519,24520,505,16155,592,1128,135,4365,268,7946,452,2716,266,27401,512,918,143,6737,428,15266,441,4480,332
04000G0US32,32,Nevada -- Not in metropolitan or micropolitan statistical area,11827,362,4176,319,4418,459,2772,310,461,132,3787,357,2216,280,1571,280,4043,344,1606,213,1284,219,1153,232,1525,243,153,72,568,158,631,163,173,101,2472,254,201,90,995,214,988,208,288,102
04000G0US33,33,New Hampshire -- Not in metropolitan or micropolitan statistical area,21203,654,7441,428,6344,501,6263,517,1155,236,5564,494,3447,366,2117,329,9483,517,3414,332,2568,287,3501,393,3026,353,274,104,957,187,1176,240,619,172,3130,349,306,130,702,180,1586,312,536,164
04000G0US35,35,New Mexico -- Not in metropolitan or micropolitan statistical area,27027,658,13190,487,8718,512,4478,391,641,163,10674,423,7683,414,2991,280,10293,484,4481,359,3401,319,2411,265,2955,362,758,161,1220,222,738,154,239,83,3105,305,268,100,1106,162,1329,193,402,128
04000G0US36,36,New York -- Not in metropolitan or micropolitan statistical area,152098,1065,51727,966,53262,1010,39165,880,7944,429,45154,1072,26871,859,18283,634,57648,993,20522,589,19496,693,17630,604,21375,667,2643,296,6908,451,9145,436,2679,244,27921,786,1691,251,8575,495,12390,547,5265,380
04000G0US37,37,North Carolina -- Not in metropolitan or micropolitan statistical area,253369,1849,97040,1563,90488,1603,55746,1478,10095,773,75877,1469,48911,1409,26966,964,95978,1661,38157,1125,33518,1237,24303,1016,36693,1277,5416,405,14170,791,13681,886,3426,347,44821,1173,4556,527,15834,909,17762,900,6669,644
04000G0US38,38,North Dakota -- Not in metropolitan or micropolitan statistical area,82713,1106,22713,518,30268,754,25927,711,3805,255,25710,753,12209,483,13501,553,32867,636,8811,317,10122,355,13934,525,9069,441,702,122,2639,237,4200,302,1528,198,15067,496,991,132,4006,236,7793,407,2277,194
04000G0US39,39,Ohio -- Not in metropolitan or micropolitan statistical area,172573,1045,56155,996,58679,1153,46699,1049,11040,488,44672,915,27085,728,17587,737,63893,1116,23274,620,20633,761,19986,784,24120,707,2945,301,7776,562,10066,608,3333,291,39888,742,2851,299,12683,628,16647,607,7707,414
04000G0US40,40,Oklahoma -- Not in metropolitan or micropolitan statistical area,205533,1141,72841,943,75872,994,49604,772,7216,327,56828,814,35075,703,21753,617,76977,929,28959,652,26675,645,21343,598,28293,610,4468,279,11136,421,10449,392,2240,214,43435,652,4339,331,16308,521,17812,521,4976,249
04000G0US41,41,Oregon -- Not in metropolitan or micropolitan statistical area,40279,583,16227,508,13691,607,9068,547,1293,198,12065,609,7688,465,4377,359,16938,556,7291,402,5373,337,4274,352,4533,387,763,188,1564,226,1708,205,498,117,6743,314,485,110,2377,237,3086,302,795,167
04000G0US42,42,Pennsylvania -- Not in metropolitan or micropolitan statistical area,149415,901,53150,687,50419,818,37394,729,8452,390,41897,784,26009,623,15888,588,58541,627,22486,444,18924,400,17131,449,21501,638,2613,203,7188,412,8479,361,3221,227,27476,561,2042,231,8419,372,11784,424,5231,299
04000G0US45,45,South Carolina -- Not in metropolitan or micropolitan statistical area,117181,1115,44881,1107,44265,1198,24122,976,3913,392,35569,912,22265,766,13304,628,40608,927,15890,613,15226,722,9492,707,18705,606,3971,473,7412,549,5957,494,1365,219,22299,731,2755,327,8323,620,8673,621,2548,301
04000G0US46,46,South Dakota -- Not in metropolitan or micropolitan statistical area,82221,883,23747,531,28556,681,25908,685,4010,294,24235,609,12282,425,11953,458,30651,604,8563,311,8883,355,13205,439,9894,465,1076,127,2921,228,4470,339,1427,165,17441,410,1826,157,4799,294,8233,380,2583,214
04000G0US47,47,Tennessee -- Not in metropolitan or micropolitan statistical area,243066,1759,95291,1329,84766,1453,54375,1347,8634,547,67085,1423,44735,1265,22350,927,91110,1485,37845,855,31384,955,21881,935,38080,1253,7713,579,14130,714,13253,827,2984,367,46791,1055,4998,501,16902,796,19241,837,5650,415
